암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,귤나무한의원,93,한의원,110000,서울,110003,강서구,내발산동,07635,"서울특별시 강서구 수명로 72, 2층 202호 (내발산동, 발산신성프라자)",02-2663-7510,https://blog.naver.com/gyulnamu-korea,2017-10-20,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.8261213,37.5524103
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,그래한의원,93,한의원,110000,서울,110003,강서구,마곡동,07801,"서울특별시 강서구 마곡중앙6로 11, 보타닉파크타워3 213호 (마곡동)",02-6738-8275,https://naver.me/5CWccvu2,2023-01-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8288424,37.560948
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,그랜드한의원,93,한의원,110000,서울,110001,강남구,역삼동,06150,"서울특별시 강남구 선릉로 515, 동인빌딩 3층 (역삼동)",02-557-3373,,2021-04-15,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0482536,37.5054521
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDQjJDgz,그램한의원,93,한의원,110000,서울,110001,강남구,논현동,06114,"서울특별시 강남구 강남대로 526, 2층 (논현동)",02-516-0912,,2025-08-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0227162,37.5091603
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,그린한의원,93,한의원,110000,서울,110017,중구,남창동,04634,"서울특별시 중구 퇴계로 58, 2층 (남창동)",773-7717,,2010-06-07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9788594,37.5588244
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNzEjJDEjJDgjJDgz,근본한의원,93,한의원,110000,서울,110005,구로구,신도림동,08202,"서울특별시 구로구 신도림로19길 7, 성광빌딩 212호 (신도림동)",02-2632-1075,http://www.danaan.kr,2010-05-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8844653,37.511267
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz,글로리한의원,93,한의원,110000,서울,110012,성북구,동선동1가,02845,"서울특별시 성북구 동소문로 118, 플라망스타워 4층 (동선동1가)",02-928-8875,,2020-11-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0182014,37.5933253
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQyIyQxIyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,금강산한의원,93,한의원,110000,서울,110024,강북구,번동,01135,"서울특별시 강북구 덕릉로40나길 52, (번동, 금강산의원)",987-0606,,2009-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0333604,37.6345598
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,금강산한의원,93,한의원,110000,서울,110005,구로구,개봉동,08243,"서울특별시 구로구 고척로27바길 6, 샘물빌딩 3층 (개봉동)",02-2060-0104,,2008-07-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8455896,37.5065757
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,금강한의원,93,한의원,110000,서울,110010,서대문구,북가좌동,03691,"서울특별시 서대문구 응암로 54, (북가좌동)",02-302-6366,,1990-12-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9102202,37.5778964
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,금강한의원,93,한의원,110000,서울,110008,동작구,신대방동,07060,"서울특별시 동작구 보라매로 99, 2층 (신대방동)",812-7575,,2014-10-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9277698,37.4981863
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz,금강한의원,93,한의원,110000,서울,110007,동대문구,제기동,02568,"서울특별시 동대문구 왕산로 109, 2층 (제기동, 한솔동의보감)",02-6370-2323,,2008-06-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.035562,37.5786526
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,금강한의원,93,한의원,110000,서울,110013,영등포구,대림동,07418,"서울특별시 영등포구 디지털로53길 14-1, (대림동)",02-835-0118,,1994-09-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9005566,37.4918998
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,금강한의원,93,한의원,110000,서울,110022,노원구,중계동,01787,"서울특별시 노원구 노원로19길 23, 2층 205-7, 205-8호 (중계동)",02-6952-8075,,2024-11-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0694715,37.6446642
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,금강한의원,93,한의원,110000,서울,110015,은평구,갈현동,03335,"서울특별시 은평구 서오릉로 196, 2층 (갈현동, 구산빌딩)",02-357-3252,,2017-02-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9120085,37.6138771
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNTEjJDEjJDIjJDgz,금남경희한의원,93,한의원,110000,서울,110011,성동구,금호동3가,04730,"서울특별시 성동구 장터길 49, 1층 (금호동3가)",02-2256-7555,,2024-02-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0213967,37.5484392
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,금단미인한의원,93,한의원,110000,서울,110002,강동구,고덕동,05222,"서울특별시 강동구 고덕로 399, B124호 (고덕동, 고덕센트럴푸르지오)",02-441-1775,,2015-01-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1701748,37.5577308
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,금두꺼비한의원,93,한의원,110000,서울,110015,은평구,대조동,03397,"서울특별시 은평구 통일로 721, 3층 (대조동)",02-932-9902,,2013-02-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9299603,37.6100237
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,금맥한의원,93,한의원,110000,서울,110003,강서구,화곡동,07727,"서울특별시 강서구 화곡로 176-4, 2층 (화곡동)",02-2696-3375,,2017-11-27,2,0,0,0,0,0,0,0,0,1,0,0,1,0,126.8411471,37.5416385
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,금문재한의원,93,한의원,110000,서울,110018,송파구,신천동,05504,"서울특별시 송파구 올림픽로35길 124, 장미아파트 에이상가 3층 1호 (신천동)",02-417-1627,,2006-05-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1009378,37.5174925
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,금빛한의원,93,한의원,110000,서울,110011,성동구,상왕십리동,04700,"서울특별시 성동구 마장로 137, 221동 지상1층 1-242호 (상왕십리동, 텐즈힐)",02-738-7522,,2006-06-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0248134,37.5692575
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,금섬한의원,93,한의원,110000,서울,110001,강남구,삼성동,06088,"서울특별시 강남구 선릉로130길 20, 403~404호 (삼성동, 래미안삼성2차아파트 상가)",02-3444-7533,,2016-06-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0433374,37.515984
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,금성한의원,93,한의원,110000,서울,110018,송파구,가락동,05706,"서울특별시 송파구 송이로 87, 2층 2호 (가락동)",02-403-6325,,1989-11-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1208106,37.4983477
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz,금성한의원,93,한의원,110000,서울,110007,동대문구,장안동,02515,"서울특별시 동대문구 사가정로25길 22-4, 1층 (장안동)",02-2244-7533,,2024-04-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0706337,37.5796551
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQzIyQ5MiQyNjEwMDIjNzEjJDEjJDgjJDgz,금성한의원,93,한의원,110000,서울,110016,종로구,누하동,03036,"서울특별시 종로구 자하문로7길 63, 101,202호 (누하동, 오리엔트빌)",02-723-8275,,2004-11-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9690971,37.5799936
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,금송아지한의원,93,한의원,110000,서울,110020,양천구,신정동,08081,"서울특별시 양천구 신정로13길 3, 102호 (신정동, 대우미래사랑)",02-2602-3133,,2006-01-23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.8431927,37.5097049
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,금초한의원,93,한의원,110000,서울,110001,강남구,대치동,06284,"서울특별시 강남구 삼성로 212, 204호 (대치동, 은마아파트)",02-566-7533,http://www.rainbowmc.com/,2008-10-17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0650701,37.4977415
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,금호한의원,93,한의원,110000,서울,110011,성동구,금호동1가,04727,"서울특별시 성동구 행당로 6, 2층 (금호동1가)",02-2295-6588,,2005-03-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0207557,37.5544823
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,금호호랑이한의원,93,한의원,110000,서울,110011,성동구,금호동3가,04724,"서울특별시 성동구 장터길 29-1, 1층 (금호동3가)",02-2237-1275,,2010-06-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0192639,37.5484801
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz,기독한의원,93,한의원,110000,서울,110015,은평구,신사동,03437,"서울특별시 은평구 갈현로1길 3-1, 2층 (신사동)",02-383-7588,,1992-03-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.909721,37.5991248
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,기독한의원,93,한의원,110000,서울,110022,노원구,상계동,01762,"서울특별시 노원구 동일로 1379, 204호 (상계동, 다모아빌딩)",02-939-3330,,2016-01-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0609192,37.6518073
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,기운드림한의원,93,한의원,110000,서울,110001,강남구,대치동,06278,"서울특별시 강남구 도곡로 408, 4층 (대치동, 디마크 빌딩)",02-3411-0555,,2017-07-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.05525,37.4966282
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,길음경희용한의원,93,한의원,110000,서울,110012,성북구,길음동,02720,"서울특별시 성북구 길음로13길 11, 1층 (길음동, 길음현대아파트상가)",02-556-9124,,2010-09-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0198345,37.6079576
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,길음한의원,93,한의원,110000,서울,110012,성북구,길음동,02725,"서울특별시 성북구 길음로 10, 지상2층 (길음동)",02-943-1668,,2010-04-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0238904,37.6043792
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,길한의원,93,한의원,110000,서울,110012,성북구,돈암동,02826,"서울특별시 성북구 아리랑로 89, 상가동 2층 201,202호 (돈암동, 일신건영휴먼빌아파트)",02-926-1075,,2024-06-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0127791,37.6012892
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,길한의원,93,한의원,110000,서울,110006,도봉구,방학동,01342,"서울특별시 도봉구 도당로 80, 방학동근생 2층 (방학동)",02-904-7533,,2006-01-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0363673,37.6648434
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz,김건웅한의원,93,한의원,110000,서울,110001,강남구,청담동,06068,"서울특별시 강남구 학동로 423, 205호 (청담동)",02-544-1236,,2019-05-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0466482,37.5184311
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz,김경택한의원,93,한의원,110000,서울,110002,강동구,천호동,05335,"서울특별시 강동구 천호대로159길 25, (천호동)",02-487-8970,http://www.hanbangmo.co.kr/,1986-06-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1277954,37.5387171
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,김경한의원,93,한의원,110000,서울,110019,중랑구,신내동,02067,"서울특별시 중랑구 봉화산로 218, 2층 (신내동)",02-3422-0739,,2001-03-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0970527,37.6073834
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNjEjJDEjJDQjJDgz,김공수한의원,93,한의원,110000,서울,110018,송파구,잠실동,05559,"서울특별시 송파구 석촌호수로 70, 건양빌딩 (잠실동)",02-415-6706,,1987-12-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0857276,37.5100703
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,김기영한의원,93,한의원,110000,서울,110021,서초구,서초동,06630,"서울특별시 서초구 효령로 403, 222,223호 (서초동)",02-598-5566,http://kimgiyoung.com/,1995-05-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0277491,37.4889159
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz,김기준봄한의원,93,한의원,110000,서울,110018,송파구,잠실동,05554,"서울특별시 송파구 올림픽로 240, 롯데호텔건물 지하1층,6층 (잠실동)",593-2460,http://www.kijoonbom.com,2007-12-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0981638,37.5110794
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz,김나영한의원,93,한의원,110000,서울,110009,마포구,창전동,04064,"서울특별시 마포구 서강로 95, 207~209호 (창전동, 삼성프라자)",02-337-7090,,2003-05-21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9307222,37.5514126
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,김달래한의원,93,한의원,110000,서울,110018,송파구,잠실동,05502,"서울특별시 송파구 올림픽로 145, 리센츠상가 516호 (잠실동)",02-412-4440,http://달래네.com/,2011-12-26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0870103,37.5119636
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz,김대근한의원,93,한의원,110000,서울,110003,강서구,화곡동,07721,"서울특별시 강서구 화곡로 206, (화곡동, 삼영빌딩)",02-2697-0075,,1999-03-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8436234,37.5436983
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,김동수한의원,93,한의원,110000,서울,110021,서초구,우면동,06762,"서울특별시 서초구 바우뫼로7길 19, 3층 (우면동)",02-577-0601,,2010-09-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0245465,37.4710594
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,김동우한의원,93,한의원,110000,서울,110008,동작구,사당동,07025,"서울특별시 동작구 동작대로1길 27, 3층 (사당동)",02-568-0789,http://www.hanliver.co.kr/,2013-08-29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9798882,37.4772174
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ5IyQ3MiQzNjE4MzIjNjEjJDEjJDQjJDgz,김동욱한의원,93,한의원,110000,서울,110023,광진구,자양동,05100,"서울특별시 광진구 뚝섬로 634, 1층 (자양동)",02-453-3500,,2011-04-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.080014,37.5317587
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,김두원한의원,93,한의원,110000,서울,110008,동작구,상도동,07042,"서울특별시 동작구 성대로2길 5, 2층 (상도동)",02-825-7975,,2006-05-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9320381,37.4996101
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,김민석한의원,93,한의원,110000,서울,110009,마포구,대흥동,04104,"서울특별시 마포구 신촌로 180, (대흥동)",02-702-7533,,2001-04-02,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9454989,37.5564825
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,김민정한의원,93,한의원,110000,서울,110001,강남구,역삼동,06235,"서울특별시 강남구 논현로87길 41, 신일유토빌 209호 (역삼동)",02-566-9144,,2015-07-17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0335356,37.4988354
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,김범석한의원,93,한의원,110000,서울,110020,양천구,신정동,08082,"서울특별시 양천구 신월로 298, (신정동)",02-2652-7918,,2003-07-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8540339,37.5210751
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,김범한의원,93,한의원,110000,서울,110008,동작구,상도동,07041,"서울특별시 동작구 국사봉1길 11, 대룡빌딩 (상도동)",02-823-1007,,2018-04-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.929264,37.498998
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,김병로한의원,93,한의원,110000,서울,110019,중랑구,중화동,02103,"서울특별시 중랑구 동일로129길 1, 4층 (중화동)",02-495-0379,,1989-05-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0795427,37.5993838
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,김산한의원,93,한의원,110000,서울,110018,송파구,문정동,05833,"서울특별시 송파구 송파대로27길 26, 1층 (문정동)",02-3492-7775,,2025-10-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1161264,37.4911616
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNjEjJDEjJDAjJDgz,김석현한의원,93,한의원,110000,서울,110023,광진구,자양동,05064,"서울특별시 광진구 뚝섬로43길 17, 1층 (자양동)",02-6409-1075,,2002-12-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.076988,37.5336944
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,김성균한의원,93,한의원,110000,서울,110004,관악구,봉천동,08719,"서울특별시 관악구 은천로 23, 3층 (봉천동)",887-3652,,2001-08-04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9379366,37.486409
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,김성윤한의원,93,한의원,110000,서울,110004,관악구,봉천동,08729,"서울특별시 관악구 은천로 105, 4층 (봉천동)",02-878-7510,,2012-08-14,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.9471392,37.4871302
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,김성태한의원,93,한의원,110000,서울,110018,송파구,방이동,05645,"서울특별시 송파구 오금로 247, (방이동)",419-9312,,1988-11-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1208949,37.5063635
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,김소형한의원,93,한의원,110000,서울,110001,강남구,신사동,06036,"서울특별시 강남구 가로수길 14, 다모빌딩 3층 (신사동)",544-6500,http://www.n-clinic.com,2001-02-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0234139,37.5188297
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,김수성한의원,93,한의원,110000,서울,110002,강동구,천호동,05320,"서울특별시 강동구 구천면로 285, (천호동)",02-471-2035,,1991-08-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1332285,37.5454916
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,김시효한의원,93,한의원,110000,서울,110021,서초구,신원동,06798,"서울특별시 서초구 본마을4길 1, 1층 (신원동)",02-542-1090,,2016-04-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0551249,37.4534989
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,김영달한의원,93,한의원,110000,서울,110010,서대문구,북가좌동,03690,"서울특별시 서대문구 거북골로14길 32, 306호 (북가좌동, DMC아이파크아파트)",02-373-1073,,2010-02-26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9145285,37.5767963
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,김영록한의원,93,한의원,110000,서울,110021,서초구,방배동,06760,"서울특별시 서초구 과천대로 946, (방배동, 우성아파트상가)",02-523-1606,,1991-07-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9821689,37.4750183
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,김영석한방내과한의원,93,한의원,110000,서울,110001,강남구,대치동,06284,"서울특별시 강남구 삼성로 212, (대치동, 은마아파트내 우체국상가 206호)",02-566-7599,,2015-04-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0650701,37.4977415
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,김영선한의원,93,한의원,110000,서울,110010,서대문구,홍제동,03646,"서울특별시 서대문구 통일로 417, (홍제동)",02-394-5188,,1980-09-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9462627,37.5866169
